host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
13365386,2015.0,Photographer. Always on the go. Born and raised in Amsterdam. Still me favorite place to be.,2,False,1.0,6,5.0,,75
16608644,2014.0,,2,False,1.0,16,5.0,100,67
52334546,2015.0,"A little something about me: 59 years old, living my whole life in Amsterdam. My daughter of 18 and son of 4 years old live here too. We like the idea that other people get the opportunity to enjoy being in Amsterdam as well by renting every now and then our house. Meanwhile we partly finance our own vacations in this way!",2,True,1.0,106,4.8,100,75
52423702,2015.0,"Hey Traveler,

My name is Ronel, I am 26 years old and live in my New Studio in Amsterdam. The place was build ( finish ) in July 2015 and is in the most ""cosy"" part of Amsterdam ( West side ).

The West side of Amsterdam is known for a really young and hip area of the city, it is inside the highway ring ( binnen de ring ) as we Dutch call it.

I have a Girlfriend, but we don't live together. When I am not available she will be your contact if there is something wrong. 

Like you I like to travel around the world and Europe, I dive in countries where it is warm because the Dutch really don't like the cold. Good food and good wine addit to my travel and I am a happy person.

When you come to Amsterdam and book a stay in my appartment, you wil find the ""Card for success"" in the Keuken ( keuken is kitchen ). Don't worry, all good tips about nice restaurants and Nightlife are on this, just like some safety procedures you will need to read.

If you book my appartment I will make shure you will feel home in the city, so lets hope we will see you in Amsterdam. 

Don't forget to read the ""Card for success"" and take notice of the safety procedures!

Enjoy your stay
Ronel",2,False,2.0,29,4.79,,50
52548458,2015.0,,2,False,1.0,26,5.0,100,36
44155340,2015.0,"Nuova host da dicembre 2023 :)
Sono nata a Bassano del Grappa, ma ora vivo in Olanda ad Amsterdam .
Lavoro come freelance di Product e Graphic Design.
Sono una ragazza che ama viaggiare e stare a contatto con la gente, conoscere nuove persone.
Mi piace vivere la vita come viene ""Everything happens for a reason"".",1,False,2.0,9,5.0,86,50
49846186,2015.0,"I'm a young guy living already living for more than 20 years in Amsterdam. I started in the house as a student at the top floor. Later I rebuild the whole building by my self. And made it as a it is right now. I like to travel myself to see the world and to meet new interesting people. AirBnB helpt me a lot with this.

It is the first time I rent my house by ""Air BnB"" and I hope I will like it. If you have any recommendations after you stay, just let me know so I can improve.",2,False,1.0,3,5.0,,
37891311,2015.0,"I'm a 34 year old Dutch guy living in Amsterdam centre. I work in sustainable energy and international development. I've been lucky enough to travel all over the world so I know the importance of having a good 'base' to relax and re-energize in a foreign city. I enjoy giving tailored tips about where to go in Amsterdam, I'm usually quite up to date on the latest restaurants, bars etc. Amsterdam is a free city and I welcome you to come as you are. 
",2,False,1.0,36,4.92,,
53180393,2016.0,"Hi My name is Anne, I love to surf& travel. And I love to be home as well. So.. I hope I can welcome one of you all in my home some day, and that I will be welcome in yours too!",2,False,2.0,21,4.81,,
35092820,2015.0,,3,False,1.0,28,4.75,100,67
53267111,2016.0,"Hello, my name is Nadine! I live in Amsterdam and I love to travel, probably same as you ;-) . 
Looking forward to welcome you in my home and to make sure you will have the best time. Please reach out if you need any help with bookings, reservations or other special requests! ",2,False,2.0,19,4.95,100,80
36143193,2015.0,,2,False,1.0,6,5.0,100,28
10844398,2013.0,,2,False,1.0,44,4.84,90,50
53734444,2016.0,"Hi, nice to meet you, fellow travellers! 

We are Daniel (45) and Kim (43) and together with our wonderful 2 sons (11 and 14) and 1 guinea pig, we live for 13 years in the Northside of Amsterdam.  
We love travelling, interior design, vintage, minerals, art, fashion, flea markets and up-and recycling. We have a shop in vintage in the North:) #_galerie_du_nord. 

We love to live here in the North part of Amsterdam with our kids! The city centre is very close but we can also enjoy nature in a  lovely forest (Vliegenbos) which is a 5-minute walk from our house. The beach which is called Zandvoort is only a 30-minute train ride from the Amsterdam Central train station. 

Our passion is to make you feel at home! Hope to welcome you soon! ",3,False,1.0,732,4.98,,
53692197,2016.0,,2,True,2.0,392,4.51,100,100
39548686,2015.0,"Hi there! We are Daan and Claire. In a nutshell: we are passionate about life! Our apartment gives us the calm  to do everything within the 24 hours we have each day.  Daan is a contemporary artist mainly working in drawing and photography. He is best known for his realistic larger than life drawings of portraits and bodies. I (claire) work in product innovation and I am also focused on putting my passions and skills to good use by supporting creative entrepreneurs in commercializing their work. For me there is nothing greater than helping ambitious people, aiming to change the industry, to do remarkable things.  We like you to enjoy the place we love and share the excitement of our city. We want to make sure you feel at home at our place.
We are looking forward to meet you!",2,False,3.0,47,4.91,,
39373794,2015.0,"Hi there!

I am Meriëm and I live in the beautiful city of Amsterdam. 
Besides my job in education (educate children with specials needs) I love to travel. Just wandering around, meeting new people, learn from different cultures and see new places. How about you?

See you!",2,False,2.0,52,4.98,,
1212765,2011.0,,2,False,4.0,39,4.85,,67
53829324,2016.0,I'm Brazilian that lives in Amsterdam almost 17 years. I love to travel and enjoy life.,2,True,1.0,245,4.67,100,96
54192987,2016.0,"I am a 30 year old Dutch girl living, studying and working in Amsterdam. I bought this apartment some years ago and completely renovated it. I love going on holidays and thus I am away regularly. I thought it would be fun to rent out my apartment and let others enjoy Amsterdam like I do. I look forward to meeting you!",2,False,1.0,21,4.9,100,50
54036035,2016.0,,2,True,2.0,426,4.65,100,100
9203368,2013.0,Wij zijn Bernadette en Bart. Bart is een geboren Amsterdammer en Bernadette woont al 35 jaar in Amsterdam. Onze kinderen zijn inmiddels uit huis en we hebben nu deze fijne intieme en privéruimte beschikbaar voor gasten die willen genieten van alles wat Amsterdam te bieden heeft.,2,True,1.0,67,4.9,100,100
9322038,2013.0,"Writer, diver and chef. I live for creativity and exploration. My wife and I have a lovely daughter of 12 years old and a 10 year old boy. We love to discover authenticity wherever in the world, but also are perfectly able to kick back at a beach and just relax. A home is not only where you can be yourself, but also where you can be one with your family. Amsterdam is an awesome city!",2,False,1.0,29,4.86,,100
23209088,2014.0,"Positive and easy-minded Psychologist - enjoy life! A happy member of the AIRBNB-community: I love to host guests in my own house in Amsterdam, and I love to travel the world! Always looking forward to meet people!",3,True,1.0,55,4.91,,100
50886880,2015.0,"Yoga, meditation, nice dinners, learning in live
",2,False,3.0,12,4.58,,67
52628502,2015.0,,2,False,7.0,308,4.6,100,100
55288093,2016.0,"I am from Amsterdam and have three adult children. We all love to travel and have lived in many different countries over the years. I am a proud ""Amsterdammer"" and I love to share my knowledge of my city and the Dutch way of life with my guests. I always wanted to open a bed and breakfast and when a few years ago the opportunity came along I decided to do it. I love cooking and meeting new people. Airbnb makes sense to me as I like the idea of giving and getting reviews, based on the effort that you put in. Running my B&B is my full-time job now so I have to give my all to make my business a success.",3,False,3.0,119,4.97,,100
47009876,2015.0,"Have started out my B&B mid March 2016. It's nice to have you as a guests in my house.

I'm an advisor in energy saving for private house owners.

I love to garden and make furniture",2,False,1.0,37,4.92,,33
55396183,2016.0,Hi I am Berendien. Looking forward meeting you. I like to travel and to let people enyoy my beautiful house!,2,False,2.0,16,5.0,,
15573548,2014.0,"Hey there!

My name is Daan and I'm living in and working in Amsterdam. Currently I'm 30 years old and working as an Account Manager.

My main interests (besides my job) are socialising with friends, going out for dinner and electronic music. Next to that I enjoy city trips throughout Europe.

Oh btw, I also have a cat. His name is Ludwig.

Cheers,
Daan",2,False,1.0,43,4.63,,
34330083,2015.0,,2,False,1.0,37,4.86,100,0
47544121,2015.0,"Hi! I’m Francis — a designer with a love for artistic spaces. I’ve crafted this home to be inspiring, warm & full of thoughtful details. ✨

A great stay can spark something magical — and if you’ve saved this for later… just know, it rarely waits long.

This place tends to attract creatives, romantics and lovers of soulful design — so if that’s you… don’t overthink it. Your story here might be ready to begin. ✨",2,True,1.0,30,4.97,100,79
55895809,2016.0,,2,False,2.0,18,4.94,,
3802550,2012.0,"Hi I'm Björn. 
I am a freelance Industrial Designer, mostly in the field of furniture and interiors.  I really love to travel around the globe. Amsterdam is my home, and I really love this place. Hope to meet you soon!",2,False,1.0,6,5.0,,
56041576,2016.0,,2,False,1.0,28,4.71,,
8148738,2013.0,"From Amsterdam, love good music, good food enjoying people, travelling. pretty much everything in moderation. Hard to say what my biggest passion is about. Working in fashion, distribution and sales. love to learn new languages as well and trying to keep on improving myself. ",2,False,1.0,35,4.71,,
13436754,2014.0,,2,False,1.0,67,4.88,,
4127075,2012.0,"I am an Amsterdam-born doctor, have traveled a lot, have lived in Australia, the United States, Africa and Brazil for a while. I am working as a ER  medical doc in Amsterdam. 

Me and my long time girlfriend Maloe, like to travel and explore new places, meet new people. This summer we had a wonderful baby boy.",2,False,1.0,6,5.0,,
15008959,2014.0,"I love traveling and exploring new places all over the world. Still working and happily married, always ready for our next adventure.  ",3,False,1.0,34,4.94,,
36960876,2015.0,"Having lived in London for a few years Amsterdam now is my favorite city! Working in the hospitality industry I also like to explore the newest bars and restaurants in my free time. Besides that I like to run, cook and travel.",2,False,1.0,25,4.56,,
